,jobTitle,companyName,meanPay,payRange
780,Senior Data Analyst,Alibaba Group,"$61,315",$59K - $63K
781,Business Data Analyst,Riverbed Technology,"$114,353",$109K - $120K
782,Data Analyst/Programmer Associate,University of Michigan,"$43,850",$42K - $46K
783,Business Data Analyst,Carlson Wagonlit Travel,"$86,301",$83K - $91K
784,Reference Data Analyst - Hourly Contractor,Citi,$24,$23 - $25
785,Market Research Analyst (EMarketing Data),Intuitive Surgical,"$101,526",$98K - $105K
786,Research Data Analyst,Archon Group,"$69,321",$66K - $72K
787,Junior Data Analyst,Load Delivered Logistics,"$40,399",$38K - $42K
788,Principal Data Analyst,Zenith Insurance,"$103,498",$99K - $108K
789,Fraud Data Analyst - Hourly,Starbucks,$36,$35 - $38
790,Administrative/Data Analyst - Hourly,Combined Investigators,$12,$11 - $13
791,Business Data Analyst,Synechron,"$85,149",$82K - $89K
792,Data Management Analyst - Contractor,Fannie Mae,"$45,114",$43K - $47K
793,Research Data Analyst/SAS Programmer,University of Illinois at Urbana-Champaign,"$53,702",$51K - $56K
794,Data Systems Analyst,Allegiant Travel,"$66,044",$63K - $69K
795,Financial Data Analyst,National Spine & Pain Centers,"$99,746",$97K - $105K
796,Data Analyst III - Hourly,WageWorks,$29,$28 - $30
797,Data Analyst/Verification Associate,Beacon Verification Services,"$45,809",$44K - $48K
798,Business Data Analyst,Etsy,"$110,270",$105K - $115K
799,Data Warehousing Programmer/Analyst - Hourly,Innovative Development,$70,$67 - $73
800,Associate Data Analyst,Informa,"$38,348",$37K - $40K
801,Systems Analyst - Informatica Data Warehousing,Kohl's,"$113,852",$110K - $119K
802,Network Systems and Data Communications Analyst,Business Information Services,"$82,960",$80K - $86K
803,Marketing Data Analyst - Hourly Intern,BankFinancial,$16,$15 - $17
804,Data Analyst II,AmTrust Financial,"$49,548",$48K - $52K
805,Senior Data Analyst,Lumere,"$72,016",$70K - $75K
806,Network Systems and Data Communications Analyst,MG GlobalSoFort,"$73,886",$71K - $76K
807,Junior Data Analyst,Arc Aspicio,"$65,278",$63K - $68K
808,Data Analyst Manager,Cotiviti,"$140,089",$135K - $146K
809,Senior Data Analyst,St. Clair Health,"$63,169",$61K - $66K
810,Senior Data Warehouse Support Analyst,Expedia Group,"$99,768",$95K - $103K
811,Student Data Analyst - Hourly,UC San Diego,$12,$11 - $12
812,Data Analyst Engineer,Philips,"$93,621",$90K - $98K
813,Staff Data Analyst,American Express,"$83,314",$80K - $87K
814,Data Analyst II,Santander Consumer USA,"$75,729",$73K - $78K
815,Senior Data Analyst,Nebraska Medicine,"$79,965",$76K - $83K
816,Data Quality Reporting Analyst - HEDIS,EmblemHealth,"$68,000",$66K - $70K
817,Data Analyst II,BlueShield of Northeastern New York,"$92,649",$89K - $97K
818,Business Data Analyst II - Hourly,OHSU,$30,$29 - $32
819,Network Systems and Data Communications Analyst,RedSalsa Technologies,"$65,201",$62K - $68K
820,Senior Business Data Analyst,Towers Watson,"$100,317",$95K - $105K
821,Senior Data Analyst - Hourly,Fifth Third,$72,$69 - $75
822,Data Analyst III,Electronic Evidence Discovery,"$111,133",$106K - $116K
823,"Consultant, Data Analyst",Neuberger Berman,"$58,893",$57K - $61K
824,Clinical Data Analyst,CHRISTUS Health,"$83,621",$80K - $87K
825,Senior Financial Data Analyst,Avant,"$69,793",$67K - $73K
826,Human Resources Data Analyst,Kuehne + Nagel,"$66,939",$65K - $70K
827,IT Data Analyst - Hourly Intern,"NextEra Energy, Inc.",$18,$17 - $19
828,Data Integration Analyst - Hourly Contractor,Walt Disney Company,$41,$39 - $43
829,Technical Analyst - SAP BW Data Modeler,Coca-Cola Consolidated,"$110,128",$105K - $115K
830,Senior Business Data Analyst,BASF Group,"$141,848",$136K - $147K
831,Area Data Analyst,AUSL,"$91,677",$88K - $94K
832,Data Analyst - Business Process Specialist,Agilent Technologies,"$108,611",$104K - $113K
833,Business Data Analyst,HighPoint Global,"$84,994",$82K - $89K
834,Data Warehouse Analyst - Hourly Contractor,Kforce,$65,$62 - $67
835,Senior Technical Data Analyst,DigitalOcean,"$91,691",$88K - $95K
836,Data Warehouse Analyst,HSA Bank,"$67,306",$65K - $70K
837,Data Migration Analyst - Hourly,Insight Global,$21,$20 - $22
838,Senior Data Quality Analyst,ProMedica,"$47,939",$46K - $50K
839,Data Analyst II,Catamaran,"$69,468",$66K - $72K
840,Senior Data Capture Analyst - Hourly,Digital Risk,$13,$13 - $14
841,Data Integrity Analyst - Hourly Contractor,USI Insurance Services,$15,$15 - $16
842,Data Integrity Analyst,MetroPlus Health Plan,"$42,922",$41K - $44K
843,Healthcare Data Analyst,Rush University Medical Center,"$68,124",$65K - $71K
844,Data Security Analyst,Jacobs,"$89,993",$86K - $94K
845,Business Data Analyst,RetailNext,"$65,128",$63K - $68K
846,Senior Data Analyst,Community Care of North Carolina,"$80,246",$77K - $84K
847,Data Migration Analyst,WorkWave,"$53,134",$51K - $56K
848,Business/Data Analyst,Valassis,"$56,020",$53K - $58K
849,SAP Master Data Analyst,Dr Pepper Snapple Group,"$67,327",$65K - $70K
850,Network Systems and Data Communications Analyst,Pixable,"$100,918",$97K - $105K
851,Senior Data Analyst,Center for Health Information and Analysis,"$74,566",$72K - $78K
852,Senior Data Analyst,UM,"$68,142",$66K - $71K
853,Senior Business Intelligence Data Analyst,Windstream,"$94,395",$91K - $98K
854,Junior Data Analyst,Fora Financial,"$73,933",$71K - $77K
855,Clinical Data Analyst - Hourly,Omega,$33,$31 - $34
856,Statistical Data Analyst,"Fairbank, Maslin, Maullin, Metz & Assoc.","$55,937",$54K - $58K
857,Senior Data Analyst,Compassion International,"$90,500",$87K - $95K
858,Senior Research Data Analyst,GMR Marketing,"$49,032",$47K - $51K
859,Business Data Analyst,Broadleaf,"$43,872",$42K - $45K
860,Senior Data Analyst,CareFirst BlueCross BlueShield,"$79,927",$77K - $83K
861,Business Data Analyst III,XLA,"$76,276",$74K - $80K
862,Business Data Analyst,RMS Computer,"$69,650",$66K - $73K
863,Business Data Analyst,PepsiCo,"$72,339",$70K - $76K
864,Linguistic Data Analyst - Hourly Contractor,Amazon,$15,$15 - $16
865,Senior Business Data Analyst,Liberty University,"$62,400",$60K - $65K
866,Associate Data Analyst,Pearson,"$69,995",$67K - $73K
867,Systems & Data Analyst,Fisher Investments,"$56,482",$54K - $59K
868,Data Communications Analyst/Project Engineer - Hourly,Telenet Voip,$26,$25 - $27
869,Senior Data Analyst,Philips,"$128,138",$122K - $134K
870,Customer Data Management Analyst,Forsythe Technology,"$52,777",$51K - $55K
871,Business Data Analyst,Stevens Institute of Technology,"$88,043",$84K - $92K
872,Senior Operations Data Analyst,SES,"$126,369",$122K - $132K
873,Product Data Analyst - Hourly Contractor,Steelcase,$29,$28 - $30
874,Data Analyst/SAS Programmer,Parexel,"$105,393",$101K - $110K
875,Senior Data Analyst,Sephora,"$85,844",$83K - $89K
876,Senior Data Analyst,Sky's The Limit,"$73,631",$71K - $76K
877,Research Data Analyst,UCSF Medical Center and UCSF Benioff Children’s Hospitals,"$75,053",$72K - $78K
878,Senior Data Analyst - Hourly Contractor,UBS,$65,$61 - $67
879,Data Management Analyst,NGA HR,"$43,903",$42K - $46K
880,Public Health Data Analyst,Elizabeth Glaser Pediatric AIDS Foundation,"$67,566",$65K - $70K
881,Marketing Data Analyst - Hourly,Goldman Sachs,$17,$17 - $18
882,Data Management Analyst,Wintrust Financial,"$98,977",$95K - $103K
883,Data Management Analyst II,CompSource Mutual Insurance Company,"$39,840",$38K - $42K
884,Technical Data Analyst,Sentry Data Systems,"$83,849",$81K - $87K
885,Network Systems and Data Communication Analyst,Human Network Labs,"$58,250",$56K - $61K
886,Cyber Security Data Analyst - Hourly Intern,Dell Technologies,$24,$23 - $25
887,Senior Data Analyst,Berry Appleman & Leiden,"$116,255",$112K - $122K
888,Data Warehouse Analyst,Urban Outfitters,"$104,550",$101K - $108K
889,Sales Data Analyst,The Members Group,"$45,741",$44K - $47K
890,HR Data Analyst,General Dynamics Bath Iron Works,"$55,257",$54K - $57K
891,Population Health Data Analyst,Access Health Louisiana,"$42,765",$41K - $44K
892,Senior Data Analyst,Marketing Associates,"$76,471",$73K - $80K
893,Network Systems and Data Communications Analyst - Hourly,COMSYS Holdings,$40,$39 - $42
894,Data Research Analyst - Hourly Contractor,Nielsen,$30,$29 - $31
895,Wind Data Analyst,IBERDROLA Renew,"$68,910",$66K - $71K
896,Senior Data Analyst,Yandeh,"$52,043",$50K - $55K
897,Senior Credit Data Analyst,Capital Pacific,"$47,288",$46K - $49K
898,Technical Data Analyst,Blue Ridge (GA),"$59,945",$57K - $62K
899,Senior Data Analyst - Hourly,LexisNexis Legal & Professional,$43,$41 - $45
900,Senior Data Analyst,Ultimate Software,"$98,929",$95K - $103K
901,Business Data Analyst,Turnberry Solutions,"$97,027",$93K - $101K
902,Data Quality Analyst,Montefiore Medical,"$56,584",$54K - $58K
903,Associate Data Analyst,Eliza,"$74,850",$72K - $78K
904,Data Analyst II,AdvanceMed,"$56,037",$54K - $59K
905,Information Security Consultant/Data Security Analyst,VOR Technology,"$118,344",$113K - $124K
906,Senior Data Analyst- Advanced Analytics,Nationwide,"$65,165",$63K - $68K
907,SQL Data Analyst,PROFORMANCE,"$122,045",$116K - $126K
908,Principal Data Analyst,FM Global,"$124,824",$120K - $131K
909,Business Data Analyst,Inviso,"$85,983",$83K - $89K
910,Transaction Processing Associate/Data Analyst - Monthly,Accenture,$280,$269 - $290
911,Data Reporting Analyst,HM Health Solutions,"$93,484",$90K - $98K
912,Marketing Data Analyst,Numeric LLC,"$62,466",$60K - $65K
913,Senior Data Analyst,V12 Group,"$90,494",$86K - $95K
914,Agent Developer/Data Analyst,Connotate,"$49,459",$47K - $51K
915,Senior Data Analyst,Apteligent,"$148,926",$144K - $156K
916,Technical Data Analyst,HomeFinder.com,"$84,812",$82K - $88K
917,Business Data Analyst - Hourly Contractor,Bank of America,$59,$57 - $62
918,Data Management Analyst,TMG Health,"$79,406",$76K - $82K
919,Business Data Analyst,Spectrum,"$59,000",$57K - $61K
920,Principal Data Analyst,ItsOn,"$147,642",$141K - $154K
921,Senior Project Coordinator/Data Analyst - Hourly Contractor,Atlanta Group Systems,$50,$47 - $51
922,Junior Data Analyst,NODAL EXCHANGE,"$82,554",$80K - $86K
923,Data Analyst II - Hourly,Virtual BOA,$19,$18 - $20
924,Data Analyst - Loan Boarding,Computershare,"$60,882",$58K - $63K
925,Senior Data Analyst,Sunrise Hospital and Medical Center,"$68,174",$65K - $71K
926,Clinical Data Analyst,Bridge Business Group,"$73,705",$70K - $76K
927,Associate Data Analyst,HITT Contracting,"$63,416",$61K - $66K
928,Senior Research Data Analyst,XFI,"$54,977",$53K - $58K
929,Financial Data Analyst,Laureate Education,"$71,791",$69K - $75K
930,Junior Data Analyst,NuOrder,"$61,770",$59K - $64K
931,Senior Data Analyst,Company,"$86,975",$83K - $90K
932,Media Data Analyst,Strategic Print Marketing,"$33,329",$32K - $35K
933,Senior Data Analyst,Miami Marlins,"$50,933",$49K - $53K
934,SAS Data Analyst,E Vision Consulting,"$70,403",$67K - $74K
935,Senior Data Analyst,ACCO Brands,"$82,000",$78K - $86K
936,Investment Market Data Analyst,SPLNLLC,"$71,926",$68K - $75K
937,Healthcare Data Analyst,Neighborhood Health Plan of RI,"$59,742",$57K - $62K
938,Business Data Analyst - Hourly Contractor,Oracle,$43,$41 - $44
939,Business Data Analyst,Weir Group,"$58,147",$56K - $60K
940,Senior Data Analyst,Affinity Solutions,"$108,621",$104K - $113K
941,Senior Business Data Analyst,Suffolk Construction,"$108,711",$105K - $112K
942,Network Programmer and Data Analyst,Canvas InfoTech,"$83,449",$79K - $87K
943,Data Analyst/Statistician - Hourly,mVentix,$28,$27 - $29
944,Business Data Analyst,Quicken Loans,"$53,549",$51K - $56K
945,Data Analyst Specialized - Hourly Contractor,Fidelity Investments,$26,$25 - $27
946,TV Data Analyst - Hourly,CoxReps,$15,$15 - $16
947,Network Systems and Data Communications Analyst,Advance Electronic Instruments,"$79,634",$77K - $83K
948,Senior Market Data Analyst,BNY Mellon,"$67,776",$65K - $71K
949,Data Programmer Analyst - Ltl,National Marrow Donor Program,"$101,316",$98K - $105K
950,Data Research Analyst,S&P Global,"$41,958",$40K - $43K
951,Financial Data Analyst Manager,Hilton,"$76,161",$74K - $79K
952,Technical Analyst/Data Steward,Telerx,"$56,000",$53K - $58K
953,Market Data Analyst,Intercontinental Exchange,"$83,088",$81K - $87K
954,Principal Data Analyst,Xfinity,"$110,078",$105K - $114K
955,Part Time Data Analyst - Hourly,Fairrington,$17,$16 - $18
956,Master Data Management Analyst,Indigo,"$64,995",$62K - $68K
957,Master Data Analyst,Schneider Electric,"$72,674",$70K - $76K
958,Data Analyst Or Sorts,Tyler Technologies,"$86,358",$83K - $90K
959,Global Data Analyst,Whole Foods Market,"$44,678",$43K - $46K
960,Junior Data Analyst,MIG Real Estate,"$69,936",$68K - $72K
961,Fraud Data Analyst,SafeGuard Services,"$56,386",$55K - $59K
962,Master Data Analyst - Hourly,Rust-Oleum,$22,$21 - $23
963,Data Warehouse Analyst,Newell Brands,"$68,127",$66K - $70K
964,Data Analyst III,L.A. Care Health Plan,"$94,219",$91K - $97K
965,Data Management Analyst,Quest Diagnostics,"$52,196",$50K - $54K
966,Data Integrity Analyst,Doctor Evidence,"$54,251",$52K - $57K
967,Senior Business Data Analyst,Briljent,"$78,452",$75K - $81K
968,Data and Report Analyst,Hayneedle,"$57,647",$55K - $60K
969,Data Warehouse Analyst,Martins Point Health Care,"$89,504",$85K - $93K
970,Health Data Analyst,Florida Department of Health,"$38,596",$37K - $40K
971,Statistical Data Analyst,Standard Motor Products,"$63,726",$61K - $66K
972,Programmer/Data Analyst,Wesco Aircraft Hardware,"$46,915",$45K - $49K
973,Business Data Analyst III,Santander,"$77,789",$74K - $82K
974,Principal Data Systems Analyst,Sperry Rail Service,"$93,798",$89K - $97K
975,Senior Lab Clinical Data Analyst,Q² Solutions,"$82,000",$79K - $84K
976,Senior Data Analyst,Memorial Sloan Kettering,"$73,343",$71K - $77K
977,Senior Data Analyst,Countrywide Home Loans,"$123,792",$119K - $128K
978,Business Data Analyst,American Heart Association,"$84,531",$80K - $87K
979,Associate Data Analyst,TIBCO Software,"$74,676",$72K - $78K
980,Data Analyst II,Family Health Centers of San Diego,"$87,263",$83K - $91K
981,Data Entry Analyst - Hourly Contractor,Techsoft,$14,$13 - $14
982,Business Intelligence Data Warehouse Analyst,Intrado,"$96,577",$93K - $100K
983,Data Stage Analyst,Ciberspring,"$94,767",$91K - $99K
984,Data Quality Analyst,Electronic Arts,"$108,024",$103K - $113K
985,Business Data Analyst,Costa Vida,"$71,500",$69K - $75K
986,Senior Data Analyst,TVG,"$118,344",$113K - $123K
987,Data Analyst I,HealthSpring (TN),"$51,264",$49K - $53K
988,Data Communications Analyst,Sysintelli,"$56,328",$54K - $59K
989,Junior Data Analyst,Hypothesis,"$50,000",$48K - $52K
990,Senior Data Analyst,Beyondsoft Group,"$96,226",$93K - $101K
991,IT Data Analyst,Prisma Health Midlands,"$47,879",$46K - $50K
992,SQL Data Analyst,BenefitVision,"$61,093",$59K - $64K
993,Senior Security Data Analyst,Yapstone,"$137,546",$133K - $144K
994,Data Reporting Analyst,Laureate Education,"$72,722",$70K - $76K
995,Pricing Data Analyst,Staples,"$82,191",$79K - $86K
996,Marketing Data Analyst,Frontier Communications,"$75,821",$73K - $79K
997,Master Data Analyst,LINDSAYCA,"$41,245",$39K - $43K
998,Data Systems Analyst,SunRX,"$66,256",$64K - $69K
999,Marketing Data Analyst,Brightcove,"$79,908",$76K - $84K
1000,Compliance Data Analyst,IRI,"$70,312",$67K - $73K
1001,Business Data Analyst II,DHA Group,"$76,051",$73K - $79K
1002,"Web Developer, Data Analyst, Database Administrator, Programmer, Research and Development",Quomation Insurance Services,"$44,234",$43K - $46K
1003,Master Data Analyst,L Brands,"$74,795",$72K - $78K
1004,Data Analyst III,Buckeye Health Plan,"$82,058",$80K - $85K
1005,Data Warehouse Analyst,GuideOne Insurance,"$68,545",$66K - $71K
1006,Senior Data Analyst,Ohio Mutual Insurance,"$56,726",$54K - $59K
1007,Oracle Database Administrator/Data Analyst,Delasoft,"$64,144",$62K - $67K
1008,Senior Data Analyst,Barton Associates,"$70,258",$67K - $73K
1009,Senior Data Analyst,Boingo,"$91,044",$88K - $95K
1010,Private Bank Client Data Analyst - Hourly Contractor,ManpowerGroup,$20,$19 - $21
1011,Data & Reporting Analyst,Spark Communications,"$64,551",$63K - $67K
1012,Data Analyst II,PNC Financial Services Group,"$66,786",$64K - $69K
1013,Financial Data Analyst,CMC,"$33,242",$32K - $34K
1014,Network Systems and Data Comm Analyst,XAXIS Solutions,"$66,263",$63K - $69K
1015,Marketing Data Analyst - Hourly Intern,Kohler,$20,$19 - $21
1016,IT Data Architect/Analyst,Performance Bicycle,"$73,885",$71K - $76K
1017,Junior Data Analyst,Groundspeed,"$47,477",$46K - $49K
1018,Data Warehouse Analyst - Hourly,AdventHealth Corporate,$34,$33 - $36
1019,Data Analyst II,Optum,"$110,256",$107K - $114K
1020,Data Analyst I,Myriad Genetics,"$38,879",$37K - $40K
1021,Quality Specialist II/Data Analyst - Hourly,Wingspan Portfolio,$18,$18 - $19
1022,Data Operations Analyst,Angie's List,"$53,813",$51K - $56K
1023,Research Data Analyst,Efficiency Maine,"$43,808",$42K - $45K
1024,Programmer/Data Analyst,Epsilon,"$70,050",$67K - $73K
1025,Sr Data Analyst,Walt Disney Company,"$92,000",$88K - $96K
1026,Lead Data Analyst,OpenX,"$77,769",$75K - $81K
1027,Senior Data Analyst,Best Buy,"$82,000",$79K - $85K
1028,Clinical Data Analyst,City of Hope,"$44,740",$43K - $47K
1029,Business Data Analyst,ICF,"$74,009",$71K - $76K
1030,Systems and Data Analyst,MillerCoors,"$72,478",$70K - $76K
1031,Research Data Analyst,Rush University,"$61,496",$59K - $64K
1032,Senior Data Analyst,ManpowerGroup Solutions,"$83,925",$81K - $88K
1033,Data Entry Analyst,Datascan (Texas),"$47,165",$45K - $49K
1034,Senior Data Analyst,ITNovaSys,"$76,996",$74K - $81K
1035,Master Data Management Analyst - Hourly Contractor,CSM Bakery Solutions,$26,$25 - $27
1036,Senior Data Analyst,LearnVest,"$106,084",$102K - $110K
1037,Data Analyst/Modeler,Mercy hospital,"$95,063",$91K - $99K
1038,Senior Data Analyst - Monthly,Healthcare Services Group,"$7,180",$7K - $8K
1039,Enterprise Risk Data Analyst,Union Bank,"$120,924",$117K - $125K
1040,Data Compliance Analyst - Contractor,Clayton Holdings,"$50,000",$48K - $52K
1041,Lead Data Analyst,Independence,"$121,882",$117K - $126K
1042,Data Analyst Specialist,UPS,"$50,695",$48K - $53K
1043,Senior Data Analyst,Newedge,"$112,772",$109K - $117K
1044,Senior Data Analyst,AstraZeneca,"$87,336",$83K - $91K
1045,Principal Data Analyst,Optum,"$115,788",$112K - $121K
1046,Business Intelligence Data Analyst,Leaf Group,"$52,160",$50K - $54K
1047,Data Analyst II,Nelnet,"$59,120",$56K - $62K
1048,Data Quality Analyst - Hourly,CancerLinQ,$50,$48 - $52
1049,Data Analyst I,Milliman Care Guidelines,"$76,539",$73K - $80K
1050,Junior Data Analyst,IronEdge Group,"$43,943",$42K - $46K
1051,Data Analyst II,Briggs & Stratton,"$64,819",$62K - $68K
1052,Principal Data Analyst,American Student Assistance,"$105,819",$102K - $110K
1053,Senior Data Analyst,Aramark,"$84,773",$81K - $89K
1054,Healthcare Data Analyst,Division of TennCare,"$61,839",$60K - $64K
1055,Senior Data Analyst,The Oakleaf Group,"$106,915",$103K - $112K
1056,Functional Data Analyst,iDwteam,"$88,396",$85K - $93K
1057,Research Data Analyst,SEDC,"$59,371",$57K - $62K
1058,Clinical Data Analyst III,Methodist Health System,"$48,293",$47K - $50K
1059,Network and Data Communications Analyst,Texas Gulf Foundation,"$49,856",$48K - $52K
1060,Reference Data Analyst,Muff securities,"$96,772",$93K - $100K
1061,Senior Data Analyst,City of Hagerstown,"$48,461",$47K - $50K
1062,Data Communications Analyst,G-Infotech,"$65,266",$62K - $67K
1063,Product Data Analyst - Hourly,Food Innovations,$20,$19 - $21
1064,Senior Data Analyst,Gordian,"$128,090",$123K - $134K
1065,Senior Data Analyst - Hourly Contractor,Synovus,$65,$63 - $68
1066,Data Entry Analyst,Schneider Electric,"$44,997",$43K - $47K
1067,Senior Market Data Analyst,Fidelity Investments,"$111,467",$108K - $115K
1068,Senior Data Analyst,Travelport,"$125,583",$119K - $131K
1069,Research Data Analyst,Barbara Ann Karmanos Cancer Institute,"$40,799",$39K - $43K
1070,Operations and Data Analyst - Contractor,MadHive,"$40,093",$38K - $42K
1071,Clinical Data Analyst,Celerion,"$54,649",$52K - $57K
1072,Data Warehouse Analyst,Bank of America,"$74,344",$71K - $78K
1073,Data Analyst/Engineer,Atigeo,"$116,038",$111K - $120K
1074,Business Data Analyst,American Airlines,"$92,913",$88K - $96K
1075,Reference Data Analyst - Hourly,Prime Information Center,$14,$13 - $15
1076,Engineering Data Analyst - Hourly,Boeing,$15,$15 - $16
1077,Health Data Analyst,"Cooper Thomas, LLC","$43,034",$41K - $45K
1078,Spam Data Analyst,Proofpoint,"$84,479",$80K - $88K
1079,Business Data Analyst - Hourly Contractor,Bio-Rad Laboratories,$27,$26 - $28
1080,Business Data Analyst,BMO Financial Group,"$75,491",$73K - $79K
1081,Clinical Data Analyst - Hourly,PPD,$18,$17 - $19
1082,Data Analyst I,APCO,"$61,204",$59K - $63K
1083,Computer Systems and Data Analyst - Hourly,Master Food,$28,$27 - $29
1084,Financial Data Analyst,Far East National Bank,"$87,719",$84K - $91K
1085,Research and Data Analyst,Drexel University,"$57,110",$55K - $60K
1086,Business Data Analyst - Hourly,RICEFW Technologies,$42,$40 - $43
1087,BI Data Analyst,ASTA CRS,"$67,678",$65K - $71K
1088,Data Analyst Intern,Hewlett-Packard,"$78,771",$76K - $82K
1089,Data Quality Analyst - Hourly Contractor,BP,$40,$39 - $42
1090,Healthcare Data Analyst,Oklahoma Foundation for Medical Quality,"$67,238",$64K - $70K
1091,Senior Data Quality Analyst,SCL Health,"$93,829",$89K - $97K
1092,Data Warehouse Analyst,Discover,"$70,703",$67K - $73K
1093,Senior Data Analyst,FamilyCare Health,"$96,791",$93K - $100K
1094,Network Systems and Data Communications Analyst,ABS-CBN,"$75,714",$73K - $79K
1095,CRM Data Analyst,Virginia Commonwealth University,"$53,262",$51K - $55K
1096,Management Data Analyst,Genworth,"$84,246",$81K - $87K
1097,Data Operations Analyst,Enel X,"$62,417",$60K - $65K
1098,SAS Programmer/Safety Data Analyst,inVentiv Clinical,"$131,712",$128K - $136K
1099,Financial Data Management and Systems Analyst,Bailard,"$125,626",$120K - $130K
1100,Senior Data Management Analyst,Kaiser Permanente,"$99,428",$96K - $104K
1101,Data Warehouse Analyst,Select Source International,"$88,169",$84K - $91K
1102,Associate Data Analyst,ADP,"$68,297",$66K - $70K
1103,Health Data Analyst,Blue Cross of Idaho,"$45,340",$43K - $47K
1104,Ridership Data Analyst,Southwest Ohio Regional Transit Authority,"$53,073",$51K - $55K
1105,Geo Data Analyst - Hourly,Apex Systems,$31,$30 - $33
1106,Senior Data Analyst,J. Walter Thompson Worldwide,"$81,787",$78K - $85K
1107,Senior Data Analyst - Hourly Contractor,Neo Prism Solutions,$43,$41 - $45
1108,Clinical Data Analyst,ACS Group,"$98,457",$95K - $102K
1109,Data Analyst Intern,Sovrn,"$56,357",$54K - $59K
1110,Data Analyst/Scientist,Covenant Eyes,"$125,083",$121K - $131K
1111,Data Warehouse Analyst,BNY Mellon,"$105,075",$102K - $109K
1112,Product Data Analyst I - Hourly,Backcountry.com,$15,$15 - $16
1113,Data Scientist Analyst,Accenture,"$97,662",$94K - $102K
1114,Data Integration Analyst,Old Dominion Freight,"$44,000",$42K - $46K
1115,Senior Health Care Data Analyst,UMWA Health and Retirement Funds,"$84,475",$80K - $89K
1116,Data Quality Analyst,Cars.com,"$46,469",$44K - $48K
1117,Assistant Research Data Analyst - Hourly,Union College (Nebraska),$9,$9 - $9
1118,Senior Marketing Data Analyst,Crossix Solutions Inc.,"$87,007",$84K - $91K
1119,Data Management Analyst I,Cleveland Clinic,"$85,880",$83K - $89K
1120,Data Management Analyst,PepsiCo,"$62,145",$59K - $65K
1121,Data Quality Analyst,Tata Consultancy Services,"$69,588",$66K - $73K
1122,Lead Data Management Analyst,GAB Robins,"$120,427",$116K - $126K
1123,Statistician/Data Mining Analyst,Varolii,"$130,632",$126K - $136K
1124,Senior Data Analyst,incapsulate,"$85,219",$82K - $88K
1125,IT/Data Analyst - Hourly Intern,Fried Brothers,$11,$11 - $12
1126,Business Data Analyst,Luxottica,"$55,139",$53K - $57K
1127,Senior Research Data Analyst,TracFone,"$141,974",$136K - $148K
1128,Data Analyst II,Health Net,"$89,514",$87K - $93K
1129,Business Data Analyst,Penguin Random House ,"$45,338",$43K - $47K
1130,Senior Business Data Analyst,SCL Health,"$83,917",$81K - $87K
1131,Data Analyst I,Milliman,"$76,669",$74K - $79K
1132,Senior Data Analyst,Commonwealth Bank of Australia,"$70,000",$67K - $73K
1133,Senior Data Analyst,Washington Gas Light Company,"$90,082",$87K - $93K
1134,Research and Data Analyst - Hourly,Corl Technologies,$22,$22 - $23
1135,Senior Data Analyst,ADC Telecommunications,"$101,216",$97K - $105K
1136,Senior Data Analyst,Code42,"$91,222",$87K - $94K
1137,Enrollment Data Analyst II,Anthem,"$30,191",$29K - $32K
1138,Senior Business Data Analyst,Federal Reserve Bank of Chicago,"$111,628",$106K - $116K
1139,Data Warehouse Analyst,Genesis Engineering,"$58,244",$56K - $61K
1140,Financial Data Analyst - Hourly Contractor,HP Inc.,$37,$36 - $38
1141,Associate Data Analyst,Quartz Health Solutions,"$62,495",$60K - $65K
1142,Business Data Analyst - Hourly,MyPayrollHR,$22,$21 - $23
1143,Financial Data Analyst,R.R. Donnelley,"$65,162",$63K - $67K
1144,Data Manager/Analyst,PHFE,"$78,015",$75K - $81K
1145,Senior Data Analyst,TD,"$55,550",$54K - $58K
1146,Research Data Analyst,The Ohio State University Wexner Medical Center,"$42,899",$41K - $44K
1147,Lead Data Analyst,Landis+Gyr,"$85,317",$82K - $89K
1148,Research Data Analyst - Hourly,TowerPoint Capital,$13,$13 - $14
1149,Clinical Data Analyst,Avera McKennan Hospital,"$65,623",$63K - $69K
1150,Master Data Analyst,Apache,"$75,692",$73K - $78K
1151,Data Communications Analyst,OSR Solutions,"$49,257",$47K - $51K
1152,Senior Data Analyst,Infoweb Systems,"$75,216",$72K - $79K
1153,Junior Data Analyst,Mesirow Financial,"$67,867",$65K - $71K
1154,Marketing Data Analyst - Hourly Contractor,NES Financial,$25,$24 - $26
1155,Data Analyst II,Countrywide Home Loans,"$119,528",$115K - $124K
1156,Data Analyst III - Hourly,TD,$32,$31 - $33
1157,Data Acquisition Analyst,IHS Markit,"$39,927",$39K - $41K
1158,Data Communications Analyst - Hourly,Makro Group,$49,$47 - $51
1159,Market Data Analyst - Assistant Vice President,Wells Fargo,"$82,453",$79K - $85K
1160,Biological Data Analyst,Alex's Lemonade Stand,"$53,873",$52K - $56K
1161,Associate Data Analyst,Riot Games,"$64,188",$62K - $67K
1162,Business Data Analyst,Credit One Bank,"$69,278",$67K - $72K
1163,Marketing Data Analyst - Hourly,Tesla,$20,$19 - $21
1164,Securities Data Business Analyst,RBC,"$78,109",$75K - $81K
1165,Data Analyst Consultant,Wood Consulting,"$97,074",$93K - $101K
1166,Data Analyst II,Brown & Toland,"$85,219",$82K - $89K
1167,Health Data Analyst II,Utah Retirement Systems,"$69,544",$67K - $72K
