,Job_title,Company_name,Locations,Summary
634,Associate Medical Director (x3),Bristol-Myers Squibb,Mulgrave VIC,"Bristol-Myers Squibb is a global Biopharma company committed to a single mission: to discover, develop, and deliver innovative medicines focused on helping millions of patients around the world in disease areas such as oncology, cardiovascular, immunoscience and fibrosis.
Join us and make a difference. We hire the best people and provide them with a work environment that places a premium on diversity, integrity, collaboration and personal development. Through a culture of inclusion, we create a better, more productive work environment. We believe that the diverse experiences and perspectives of all our employees help to drive innovation and transformative business results.
Strategic Medical Affairs Leadership Roles
Due to exciting growth and expansion of our company, Bristol-Myers Squibb is recruiting x3 newly vacant and created Associate Medical Director roles:
1. Associate Medical Director, Innovative Medicines (Immunoscience & Cardiovascular)
2. Associate Medical Director, Oncology
3. Associate Medical Director, Haematology
Associate Medical Director roles at BMS involve leading teams of Medical Advisors, Medical Managers and Medical Science Liaisons. You will develop and maintain strong working relationships with key senior Thought Leaders across your respective therapeutic/disease areas, conduct field visits and activities such as advisory boards, gathering and understanding insights on current and future disease management and scientific perspectives including unmet clinical needs. You will be a leader in Medical Science across the portfolio, making a strong contribution as a full member of matrix enterprise teams. You are accountable for strategic thinking and medical planning, as well as oversight and support of the tactics such as medical education, advisory boards and research discussions. You will drive desired outcomes including advocacy and activities with impact on speed of access to patients, external and internal partnerships/projects that deliver better patient care and advance the science, exceptional levels of customer experience.
BMS is Australia's fastest growing biopharmaceutical company with an expanding portfolio of innovative medicines to treat serious unmet medical needs. We are committed to improving patient outcomes and the Associate Medical Director vacancies will perform a crucial role in enabling patient’s access vital medications.
Career Development, Rewards, Culture
BMS is focused on developing employees and investing in you. Leaders work with you to define career development goals and facilitate access to new opportunities to broaden your experience, knowledge & skills.
BMS is committed to rewarding workers for great performance, ensuring individuals are compensated fairly for the work they deliver and how it is delivered.
BMS is proud to welcome new employees into a diverse, inclusive and innovative culture. We are diverse in every dimension: from gender to ethnicity, to experiences and skills. We believe inclusivity unlocks the power of diversity, leading to innovation that drives better outcomes for patients.
Responsibilities include:
Lead the Medical Team across specialised therapeutic areas
Provide leadership of the Medical team into development of brand strategic and tactical plans across the portfolio, oversight of the development and execution of Medical Plans and key Thought Leader interaction plans
Be a proactive member of matrix enterprise teams providing strong medical leadership
Oversight and input into the initiation, development and flawless delivery of medical activities such as medical education, advisory boards and research discussions
Focus on better patient outcomes through innovation and simplification of all activities
2. External Environment and Customer Focus
Develop and maintain strong working relationships with key Thought Leaders across the portfolio in concert with Medical Advisors and MSLs, gathering insights on current and future disease management and scientific perspectives including unmet clinical needs. Understand and analyze insights gathered from scientific conversations to inform medical activities and clinical research locally and globally, as well as informing brand team, where appropriate. Engage in scientific dialogue around current and emerging data through field visits, presentations and discussions at advisory boards, and at scientific congresses
Actively profile the medical landscape and continuously update knowledge and expertise in disease management, patient treatment trends, unmet medical needs, clinical trials and scientific activities
3. Medical Support
Final review of medical content within promotional and non-promotional materials
Oversight of development of the medical / scientific sections of regulatory, pricing and reimbursement files
Oversight of the initial and ongoing medical/scientific training and provide key scientific updates to internal stakeholders (Commercial, Regulatory, OR, PV, Legal, HEOR, Market Access, etc)
4. Clinical Trial Activities
Partner with Clinical Operations, Contract Research Organizations on Clinical Trials and Non Regulatory Data generation studies , including input on study feasibility, identification and assessment of potential study sites, facilitate BMS and investigator activities, and conduct site visits to support patient recruitment and/or discussions as needed
Provide recommendations and insights on study and site feasibilities across the portfolio based on knowledge of the field and through direct contacts with potential investigators
5. Supervisory Responsibility
Medical Advisors, Medical Managers, Medical Science Liaisons and other medical team members as operational structures require
Experiences, Skills & Qualifications:
Medical Doctor qualifications (MBBS, MD) strongly preferred
PharmD, PhD or Pharmacy qualifications considered
Demonstrable medical scientific area knowledge and experience working in at least one of the following areas is essential: Oncology, Haematology, Immunology, Fibrosis, Multiple Sclerosis, Dermatology, Gastroenterology
Extensive pharmaceutical industry experience strongly preferred
Leading teams in a medical, scientific and/or clinical research environment
Managing high performing teams or experience in bringing a team to a level of high performance.
Discussing scientific or clinical data to help understand medical and scientific insights from clinicians to improve patient outcomes.
Effectively listening, communicating and presenting scientific and/or clinical data to research or healthcare professionals
Developing peer-to-peer relationships with leading doctors, scientists or other healthcare professionals
Track record of overseeing the delivery of key clinical/medical projects
Able to collaborate with key stakeholders (internal & external) to deliver key projects
Knowledge of clinical trial design and process
Knowledge of the National Healthcare System and the pharmaceutical industry
Excellent English language skills, spoken and written
Knowledge of HEOR data and the ability to communicate value data
CANDIDATES MEETING KEY SELECTION CRITERIA REQUIRING VISA SPONSORSHIP WILL BE CONSIDERED
Bristol-Myers Squibb recognizes the importance of balance and flexibility in our work environment. We offer a wide variety of competitive benefits, services and programs that provide our employees the resources to pursue their goals, both at work and in their personal lives."
635,CSIRO Postdoctoral Fellowship in Allergen detection using on-the-spot diagnostics,CSIRO,Brisbane QLD,"The Opportunity

Are you a PhD graduate in proteomics, protein biochemistry, or immunology?
Develop antibody-based diagnostics for the detection of food allergens.
Work at the Queensland Bioscience Precinct world-class research facility.

Postdoctoral Fellows are appointed for up to three years and will work closely with a leading Research Scientist or Engineer in their respective field. They carry out innovative, impactful research of strategic importance to CSIRO with the possibility of novel and important scientific outcomes. They present the findings in appropriate publications and at conferences.
There is an unmet demand for rapid, deployable on-the-spot diagnostics capable of delivering accurate and immediate results in the health and food industries. This project will couple advanced proteomics, novel protein-bioconjugation and biosensing to develop significantly improved antibody-based diagnostics for the detection of food allergens.
Your duties will include:
Carry out innovative, impactful research of strategic importance to CSIRO that will, where possible, lead to novel and important scientific outcomes.
Recognise and exploit opportunities for innovation and the generation of new theoretical perspectives, and progress opportunities for the further development or creation of new lines of research.
Utilise design thinking methodology to plan and prepare research proposals and apply non-academic impact methodology to research projects.
Characterise allergenic commodities using advanced proteomics to identify persistent signature biomarkers.
Develop and characterise antibodies to specifically detect peptide biomarkers.
Utilise innovative bioconjugation methods to develop antibodies into biosensors and test their accuracy to detect allergens in complex food matrices.
Record and analyse data, and undertake regular reviews of relevant literature and patents.
Produce high quality scientific and/or engineering papers suitable for publication in quality journals, for client reports and granting of patents.
Prepare appropriate conference papers and present those at conferences as agreed with your supervisor.

Location: St Lucia (Brisbane), Queensland
Salary: AU$84k – AU$95k plus up to 15.4% superannuation
Tenure: Specified term of 3 years
Reference: 64549

To be considered you will need:
A doctorate (or will shortly satisfy the requirements of a PhD) in a relevant discipline area, such as proteomics, protein biochemistry, or immunology, and no more than 3 years postdoctoral research experience.
Demonstrated experience in liquid chromatography (HPLC) and mass spectrometry (MS), preferrably LC-MS/MS based proteomics.
Proven experience in protein biochemistry and/or biosensing.
Proven experience in bioinformatics and/or data science relevant to protein analysis.
High level written and oral communication skills with the ability to represent the research team effectively internally and externally, including the presentation of research outcomes at national and international conferences.
A sound publishing history in peer reviewed journals and/or authorship of scientific papers, reports, grant applications or patents.
Knowledge and/or experience in biosensing or diagnostics, allergy/immunology would be desirable, as is undertaking research with a commercial perspective.

For full details about this role please view the Position Description

Eligibility
The successful applicant will be required to obtain and provide a National Police Check or equivalent.

Flexible Working Arrangements
We work flexibly at CSIRO, offering a range of options for how, when and where you work. Talk to us about how this role could be flexible for you. Balance

Diversity and Inclusion
We are working hard to recruit diverse people and ensure that all our people feel supported to do their best work and feel empowered to let their ideas flourish. Diversity and Inclusion Strategy

We are committed to the safety and wellbeing of all children and young people.

About CSIRO
At CSIRO, Australia’s national science agency, we solve the greatest challenges through innovative science and technology.
Join us and start creating tomorrow today!

How to Apply
Please apply on-line and provide a cover letter and CV that best demonstrate your motivation and ability to meet the requirements of this role.

Applications Close
19 March 2020, 11:00 pm AEST/AEDT"
636,Executive Level 1 (S&T level 5) - Machine Learning Specialist,Australian Government Department of Defence,Edinburgh SA,"$101,955 - $115,005 (plus super)
Edinburgh, SA
Work collaboratively as part of a cutting-edge internationally awarded team in the area of Machine Learning & Artificial Neural Networks
Design and develop awe-inspiring software systems
Conduct research into challenging machine learning problems

About the role:
We are looking for a suitably experienced and motivated machine learning researcher with a keen interest in target detection and recognition problems in imaging sensor data for Intelligence, Surveillance & Reconnaissance (ISR) applications. In this position you will further develop technical skills that are currently in very high demand around the world.

You will:
Enjoy designing and developing complex software systems;
Undertake research addressing the problem of training Artificial Neural Network techniques to detect targets of interest using limited training data and data generated from 3D CAD models;
Work with a research team with the aim to enable computer vision techniques to one day come close to emulating human intelligence; and
Work collaboratively with international partners, universities and industry to develop target detection and recognition algorithms in imagery using the latest techniques in Machine Learning and Artificial Neural Network.

Skills & Experience:
Sound knowledge and experience in computer vision or image processing or pattern recognition techniques;
Good communication skills; and
Ability to work collaboratively with a wide range of stakeholders.



Key Result Areas:
The performance of deep/machine-learning methods for object recognition and tracking is largely determined by the breadth and depth of the training regime. This position involves the development of:


Tools and procedures to streamline the training process and manage the training data;
Techniques to optimize performance and improve the robustness/scalability/flexibility of the training process;
New network topologies for improved invariance; and
Classical computer vision/image processing/pattern recognition.

The position also requires you to:
Collaborate with an embedded team of software engineers to see your research result in the creation of automation algorithms for image sensor data;
Be responsible for assisting in the transfer of developed algorithms into Operational form;
Communicate with and manage expectations of clients/partners in support of the overall program;
Be accountable for accurate completion of work within timeframes and quality requirements; and
Provide timely support to the goals of the overall program."
637,Dell boomi Specialist,Robert Half Australia,Sydney Central Business District NSW,"Experience with Dell Boomi / Experience within a Data Integration Development capacity

Experience in migrating on prem atom to cloud AWS atoms.
The business is currently delivering a large Business Transformation program - A Systems Redesign
They have a strong in-house Technology capability (BI - Data Scientists - Infrastructure - Dev)
This individual will be focused on their Distribution & Payment Engine and Data Staging & Research Platform (DSRP)
Design & develop a Boomi middleware platform to enhance Copyright Agency's digital strategy for Stakeholders (including external agency members, customers and internal staff).
The platform integrates a variety of systems using APIs (Rest, SOAP, OData) with distinct protocols for external and internal users.
Integration with SF, Dynamics 365, Digital commerce platforms, member portals and external APIs
Design databases for existing complex structure, upgrading migration to large-scale cloud solutions.
Continue to implement cloud architecture (AWS)
Stakeholder liaison
Map business processes and data flows across systems
Adhering to agile practices & lean principles
Take ownership of ETL processes

Technical Requirements:
Development background in .NET / JAVA / SSIS / SSRS
Experience with CRMs: Configure / Integration solutions with SF & Dynamics 365
Data Integration
Database administration
Programming and design skills
Documentation | Requirements gathering
Test Cases
Clear and strong communication style"
638,Marketing Automation Specialist (Marketo),Clemenger Group,Sydney NSW,"CHE Proximity is looking for a new breed of Marketing Automation specialists
For the first 6 months+, the role would be 100% dedicated to the existing and new business helping to migrate their existing 1:1 communications plan in to the Marketo technology solution. The specific remit would include:

Understanding new and existing clients' customer communication program, CRM, internal platform to design an implementation of Marketo into their ecosystem.
Identifying roadblocks to migration and working through a solution path.
Working with CHEP Experience planning and Account Services teams to map customer journeys and feed into the lead scoring model.
Working with CHEP Engineers and QA Analysts to collaborate on advanced concepts such as data modelling, system integrations and testing.
Partnering with CX strategists to create breakthrough 1:1 marketing programmes, identifying any platform / data and technical dependencies in any programme migration / set-up / evolution
Working with clients and CHEP account teams to define project approaches that take IT, marketing, data and compliance teams on the journey in any new programme set-ups and the harness CHE Proximity resources at all key project junctures
Consulting to clients in platform set-up and programme best practices in their marketing automation initiatives
Responsibilities

Running a workshop with a range of different client and CHEP stakeholders to map out a current experience journey and identify any challenges in migrating the journey to a new technology platform / defining enhancements that the new technology platform could unlock
Working through some data security issues with IT stakeholders
Presenting audit findings from an in-depth review of an existing marketing programme to a range of senior client stakeholders
Collaborating with a data scientist and experience planner on defining a new journey recommendation for the new customer onboarding process that would maximise the capabilities of Marketo
Attending a status meeting and running through project timings and deliverables with the wider team to ensure that all parties are clear on next steps and responsibilities.
Desired Skills and Experience

Deep understanding of the technical capabilities of Marketing Automation platforms(specificially in Marketo, but others would be a bonus i.e. Oracle, Salesforce, Marketo).
Driving through organisational change and project deliverables through complex stakeholder processes
Building relationships across large and complex organisations
Consulting with clients on how marketing automation platforms can deliver commercial benefits to their organization
Managing technology transformation projects
Collaborating with a range of different skillsets (i.e. creative, technology, experience planning, marketing)
Who is CHE Proximity
More than ever before the medium, the message and it's sequencing are inseparable from each other.
‘Unlike any time in history, connecting the medium, the message, and its sequencing to the consumer is more vital than ever.
Connected creativity is the synchronization of strategic positioning, engaging creative, combined with the next generation of engagement planning to ensure ideas create the cut-through needed to deliver the strongest commercial performances. Today, creativity cannot be left to chance. One brand expression or big TV ad is simply not enough.
More than ever, brands need to live in culture and our consumers worlds, allowing audiences to not only consume brands, but take part in owning, creating and amplifying them. To do this, the role of influencers, publishers, the news and bought media are inseparable from each other and the expression of the idea itself. To create such work, the classic disciplines of the marketing mix – advertising, experience, PR, CRM, media, digital – must all be unified, removing P&Ls, biases and incumbency to reveal a new breed of agnostic agency, resulting in connected creativity.
At CHE Proximity, we see this as the shift from brand as advertising to brand as experience. It is as profound a change in advertising as the printing press was to the democratisation of information. We are investing our every effort into leading this transformation and in doing so, supporting the sustainability of our cherished industry as an essential ingredient of modern commerce.
This is what we call Connected Creativity.
Some recent highlights
In addition to growing our business with high profile and forward-thinking clients our creativity and effectiveness has been recognised by our peers:
B&T 2019: VIC & Direct Response/Performance Agency of the Year
London International Awards 2019: APAC Agency of the Year
Tangrams: Asia Effectiveness Agency of the Year 2018, 2019
AFR Most Innovative Companies 2019: Best Marketing Innovation 2017, 2018, 2019
Mumbrella 2019: Creative Agency of the Year, Award for Data Driven Marketing
WARC 2019: Most Effective Agency, Australia and New Zealand
WARC: Most Effective Australian Agency 2014 2019
Cannes 2019: 2 Silver, 2 Bronze & 7 Finalists
Contagious Pioneers 2019: placed 5th
The Drum's Big Won Report 2018: 9th Most Creative Agency in the World
Australian Effie Awards 2018: Agency of the Year
Adnews 2018: Australian, Victorian & Customer Experience Agency of the Year
Adobe Innovation Award 2018: Data-Driven Marketing Implementation & Multi-Solution Implementation

The Clemenger Group supports an inclusive workplace and welcomes applicants from diverse backgrounds.
To gain an insight as to what it is like to work at CHE Proximity please click on the people story below:
Deep understanding of the technical capabilities of Marketing Automation platforms (specificially in Marketo, but others would be a bonus i.e. Oracle, Salesforce, Marketo).
Driving through organisational change and project deliverables through complex stakeholder processes
Building relationships across large and complex organisations
Consulting with clients on how marketing automation platforms can deliver commercial benefits to their organization
Managing technology transformation projects
Collaborating with a range of different skillsets (i.e. creative, technology, experience planning, marketing)"
639,Bohemia Sydney - Senior Media Manager,Bohemia Sydney,Sydney NSW,"Do you want to come and work at the official Happiest Agency in Australia?
Bohemia is so much more than a media agency, we are a business of innovators, negotiators, mavericks and scientists all working together to solve the biggest problem in modern business; sustainable customer growth.
A Media Manager at Bohemia transforms ideas into reality and turns thinking into being. It is a remarkable position that manages and nurtures the executives and coordinators in their team, ensuring Bohemia's passion for learning and curiosity is fostered in thir career.
Under the leadership of the Media Director, you will be interfacing with clients, strategists, investment managers, creative, digital specialists, data analysts, PR specialists, publishers, curators and any other stakeholders we need to with our ideas to deliver the desired client outcome.
Responsibilities
Day to day key client contact, delivering the excellent service Bohemia are known for
Lead the authoring and presenting of implementation and blueprint documents
Provide strong recommendations on channel reccomendation, audience analysis, ideation, flighting strategies, KPI's and more
Drive insightful briefs around campaigns across all channels, including TV, OOH, Online Video, Social, Display and more
Effective management of go to market process for both on and offline channels
Management of client budgets
Knowledge/Skills
4+ years’ experience in media planning and/or buying
Proficient in planning & implementing both brand led and response led campaigns
An integrated media understanding across OOH, TV, Radio, Online Video, Social and more
Proven experience in all aspects of client management, delivering excellent results
Intimate knowledge of the Australian media landscape including digital
Ability to effectively manage a team of Executives and co-ordinators
Experience in Nielsen products, TV Map, BCC and Roy Morgan Asteroid
You have a deep understanding of how to plan and buy digital and the role it plays
An understanding of the social media landscape and how it should be used / implemented into strategies
This is a brilliant opportunity to join a team of creative, dynamic personalities and manage a team of growing and impressive talent.
Who is Bohemia
We celebrate the essence of 'Bohemian' in our vision to become remarkable. It's an ambitious vision to create remarkable brands for our clients, create remarkable work for our clients, create a remarkable service culture for our clients and to create a remarkable workplace that we cherish and protect.
The Bohemia Values
Bring A “kid like curiosity” to everything you do.
Fiercely protect and celebrate the wondrous and eclectic family we are.
Be for blood, sweat & passion
Take pride in the work that you do, it’s important.
Eat courage for breakfast.
Be ambitious, be bold and be daring.
$80,000 - $90,000 per annum
Job Type: Full-time
Salary: $80,000.00 to $90,000.00 /year"
640,"Addressable Executive, Programmatic",Clemenger Group,Sydney NSW,"CHE Proximity is looking for a new breed of Addressable Exectuive, Programmatic
If you're looking for a role where you change the way things are done, then this is it.
When we bought media in-house we didn't put it in a corner, instead we centralized it in the strategic planning department, within experience. Why? Because we believe experience starts with the very first exposure to a brand and so bought and owned channels should be planned together across the entire experience.
Our approach is driven by data and technology. Data is a huge part of what we do as an agency and media, particularly programmatic, is no different. We're fortunate to have some excellent data scientists working with us helping to build the latest and greatest in models. From a technology point of view, we're bringing adtech and martech together and have a team of developers enabling this. You'll also be surrounded by brand and innovation planners, a UX team and Creative Directors who are all incredibly excited about this new offering.
Our client base has grown rapidly and is continuing on this upward trajectory. All of our clients are looking for fresh thinking in media. They cover a range of industries across education, energy, health and other service providers.
We are backed by The Omnicom Media Group and have access to all tools, support and deals. We operate on the Google Tech Stack and are part of the OMG worldwide Google deal. We are also a partner of Adobe, operating Adobe Audience Manager as our DMP.
We are constantly evaluating new technology, data and media partners to ensure we're delivering the best programmatic offering and you'll be a key part of this. Our focus is delivering programmatic which lives up to future vision of right person, right place for the right money rather than its past. We're looking for someone who shares this vision and wants to be part of innovating and changing how we do things.

Responsibilities

Delivering addressable recommendations for client which generate real business outcomes.
Running DBM for CHE Proximity.
Mentoring and training the team to be able to help implement these solutions.
Leading relationships with media and data partners ensuring access of new innovations to CHEP clients. This will be particularly so with Google's DBM team.
Leading optimizations throughout the campaign.
Guiding the team to deliver solutions for today, as well as exploring new and innovative solutions for tomorrow.
Working with the planning team on recommendations and the reporting team on data insights. It's worth noting that all of our planning is agnostic and we work as one team so you won't be fighting to get programmatic ‘heard'.
Working with other departments in the agency to solve client's business problems.
Helping to educate the wider agency and other departments.
Desired Skills and Experience

A strong understanding of DBM.
A strong history of working in programmatic and leading accounts.
The ability to deliver recommendations on additional partners and platforms beyond DBM.
Intelligent use of data in client recommendations.
Knows how to extract useful insights from data.
The ability to lead relationships with key media partners for the agency.
The ability to mentor and lead a team.
The ability to lead the training of other members of the media team and working to promote cross skilling.
Experience with DMP's will be preferred, particularly Adobe Audience Manager.
Other things that would make you excel in this role

An ambition to change the way things are done
Enjoys presenting to large groups of people
Is a natural leader who can build, foster and inspire strong teams.
Is not intimidated by the idea of working in new ways and with new technology
Loves to work in an agile way
Who is CHE Proximity
More than ever before the medium, the message and it's sequencing are inseparable from each other.
‘Unlike any time in history, connecting the medium, the message, and its sequencing to the consumer is more vital than ever.
Connected creativity is the synchronization of strategic positioning, engaging creative, combined with the next generation of engagement planning to ensure ideas create the cut-through needed to deliver the strongest commercial performances. Today, creativity cannot be left to chance. One brand expression or big TV ad is simply not enough.
More than ever, brands need to live in culture and our consumers worlds, allowing audiences to not only consume brands, but take part in owning, creating and amplifying them. To do this, the role of influencers, publishers, the news and bought media are inseparable from each other and the expression of the idea itself. To create such work, the classic disciplines of the marketing mix – advertising, experience, PR, CRM, media, digital – must all be unified, removing P&Ls, biases and incumbency to reveal a new breed of agnostic agency, resulting in connected creativity.
At CHE Proximity, we see this as the shift from brand as advertising to brand as experience. It is as profound a change in advertising as the printing press was to the democratisation of information. We are investing our every effort into leading this transformation and in doing so, supporting the sustainability of our cherished industry as an essential ingredient of modern commerce.
This is what we call Connected Creativity.

Some recent highlights
In addition to growing our business with high profile and forward-thinking clients our creativity and effectiveness has been recognised by our peers:
Contagious Pioneers: Top 10 Best and Bravest Agencies on the Planet 2018 ‑ 2020
B&T 2019: VIC & Direct Response/Performance Agency of the Year
London International Awards 2019: APAC Agency of the Year
Tangrams: Asia Effectiveness Agency of the Year 2018, 2019
AFR Most Innovative Companies 2019: Best Marketing Innovation 2017, 2018, 2019
Mumbrella 2019: Creative Agency of the Year, Award for Data Driven Marketing
WARC 2019: Most Effective Agency, Australia and New Zealand
WARC: Most Effective Australian Agency 2014 2019
Cannes 2019: 2 Silver, 2 Bronze & 7 Finalists

Clemenger Group is an equal opportunity employer and is committed to building a diverse and inclusive workplace. We encourage Aboriginal, Torres Strait Islander and people of all backgrounds to apply.
At Clemenger Group we employ flexible work practices where appropriate, support charities including Peter MacCallum, and undertake a range of environmental initiatives across our businesses.

To gain an insight as to what it is like to work at CHE Proximity please click on the people story below:"
641,Clinical Coder NCSR - 12 month fixed term contract,Telstra Health,Melbourne VIC,"Telstra Health
At Telstra Health, we’re building solutions that improve the quality, safety and efficiency of healthcare delivered across Australia. Working with clinical and administrative systems, health data analytics, population health solutions and information exchange platforms, we’re enabling clinicians to deliver care in new ways.
Telstra Health has been selected by the Australian Government to deliver and operate the Australian National Cancer Screening Register. The National Cancer Screening Register (NCSR) will further enhance the way cancer screening is undertaken in Australia. A national approach based on the principle of 'one person, one record' and using the latest technology will further improve prevention, detection and treatment of bowel and cervical cancers among Australians.

Help us shape a connected future for healthcare by:
As a Clinical Coder for the NCSR you will have primarily responsibility for providing quality and efficient clinical coding of histology reports related to cervical screening. This is critical for the clinical management of screening participants and meeting essential reporting requirements.
Key accountabilities
Liaise with pathology laboratories and health care providers to clarify any queries related to participant histology reports to support quality coding
Ensure all data processing related to clinical coding, including exception management tasks are actioned in a timely manner and consistent with high quality standards of the NCSR
Ensure data quality related to coding, data entry and histopathology reports, supports high data integrity of NCSR data
Support the NCSR data and health information management team with the co-ordination of data management and related activities
In order to be successful in this position, you will need well-developed computing skills and practical working knowledge of database software including skills in contemporary computer applications. You will also need demonstrated knowledge of medical terminology and knowledge of clinical classification systems will be highly advantageous. Previous SNOMED CT coding experience would be highly desirable however ICD 10 Clinical coders will also be considered.
Medical Scientists are highly encouraged to apply.
You’ll build connections for life through:
Joining the NCSR project and seeing how Telstra Health is improving the prevention, detection and treatment of bowel and cervical cancers for 11 million Australians.
Being a critical team member in a team whose mission is to be Australia’s trusted cancer prevention platform
Working alongside health professionals and using your expertise and knowledge to really make a difference
Working with us is not just about the opportunity to impact lives. Together with our range of benefits, we make sure out people are cared for too
NB: *This is a 12 month fixed-term contract role* As the successful applicant will be working on a Commonwealth project, you must be an Australian citizen to be considered for this role."
642,Supervisor,NSW Health Pathology,Concord NSW,"Employment Type: Permanent Full Time
Position Classification: General Admin Staff Gde 5
Remuneration: $63,135.55 - $63,135.55 per annum plus superannuation
Hours Per Week: 38
Requisition ID: REQ151284
Location: Concord Hospital
Applications Close: 24 February 2020 - 11:59pm

This is a Supervisory position in the Specimen Reception area of the Diagnostic Pathology Unit. Currently we have a team of 8 staff processing all of the specimens for the laboratory as well as specimens that are referred to other laboratories. The Department also handles all results and enquires.

The Diagnostic Pathology Unit is located in Concord Hospital. Concord Hospital is a large tertiary teaching hospital within the inner west of Sydney.

About the opportunity
Being part of NSW Health Pathology means you’re helping create better health and justice systems every day.
We operate more than 60 laboratories and around 200 collection centres across NSW and conduct over 60 million tests per annum. Our network of pathologists are supported by scientists, technicians and support staff who quickly and accurately assess samples so clinical teams can make the best possible treatment decisions for patients. Our Forensic & Analytical Science Service provides independent, objective analysis to the NSW criminal and coronial justice systems.

What we can offer you
Accrued Days Off in addition to Annual Leave
Generous salary packaging options and other fringe benefits
Corporate wellbeing programs, including the Fitness Passport
Learning and development opportunities, including in-house training with RTO My Health Learning


What you'll be doing
Ensuring the Specimen Reception area is run efficiently, cost-effectively and meets laboratory best practice in ensuring optimum turn-around-times for results.
Responsible for the supervision of staff within the Section and assigning day-to-day activities to the team.
Ensure the prompt reception, data entry and pre-analytical preparation of pathology samples within the Department and supervision of the team responsible for these services.

Interested in joining Australia’s largest public pathology service? Apply now by addressing the following questions:
Demonstrated experience in a Pathology Specimen Reception area with a sound understanding of all procedures.
Demonstrated strong leadership skills with the capacity to lead, motivate and manage conflict whilst contributing to building a team focused on providing high quality customer service.
Excellent interpersonal and communication skills, including the ability to consult, negotiate and liaise effectively with a diverse range of people
Demonstrated ability to manage competing priorities and meet set deadlines whilst ensuring the laboratory meets best practice.
Experience working within an environment requiring sensitivity and consideration in relation to confidentiality and privacy.
Demonstrated knowledge of medical terminology.

Need more information?
2) Find out more about applying for this position
For role related queries or questions contact Peter Forrest on Peter.Forrest@health.nsw.gov.au

Occupational Assessment, Screening and Vaccination Against Specified Infectious Diseases
This is a Category A position. All Category A applicants must read and understand NSW Health Policy Directive PD2018_009 Occupational Assessment, Screening and Vaccination Against Specified Diseases. All new recruits must agree to comply with the requirements outlined in this policy. New recruits must provide evidence against specified diseases and comply with the requirements of this policy at their own cost prior to appointment.

Working Rights
This position is a permanent position. To be eligible for permanent appointment to a position in NSW Health, you must have an Australian citizenship or permanent Australian residency. Please note: A person who is not an Australian citizen or a permanent resident is only eligible for temporary employment for a period not longer than the duration of their current visa.

New to NSW Health Pathology?
The preferred candidate may be required to undergo a functional assessment prior to appointment.

Talent Pool
If the selection panel identifies more than one suitable candidate for the role, an eligibility list will be created for future permanent full time / part time, temporary and casual vacancies."
643,Flood and Coastal Engineering Technician,JBP scientists and engineers,Spring Hill QLD,"Description of role
Producing Flood and Coastal Engineering design specifications and technical drawings
Producing estimated construction costings.
Collecting and analysing data, and carrying out computations
Inspecting, organising and supervising Civil Engineering works, ensuring works are delivered as per specified and contractual requirements.
Collecting and interpreting topographic data to enable the development of civil engineering designs.
Production of feasibility studies addressing various civil engineering issues.
Site supervision on active construction sites.
Requirements
Bachelor degree in science or engineering
Membership in a civil engineering affiliation, e.g. Ins Civil Engineers or Engineers Australia
5 years experience working on civil engineering sites
3 years experience in flood or coastal numerical modelling
3 years experience in engineering design and CAD drafting
Employment Package
This role has a salary package of $80,000. Whilst you learn and grow, with access to industry leading projects, a wealth of training opportunities, technical specialists and technical tools, this is provided in the context of an employee owned business focused on innovation and customer service.
Job Type: Full-time
Salary: $60,000.00 to $80,000.00 /year
Experience:
Civil Engineering site: 5 years (Required)"
