,Job_title,Company_name,Locations,Summary
108,Lead Data Scientist,PredictHQ,"Auckland City, 1010","A great opportunity for a senior data scientist to take the next step in their career and develop the in house data science capability.
Overview of the company:
This CBD based company are focused on providing the best service for all its users to keep Auckland running
About the role:
This Lead Data Scientist role is a senior technical leadership position within the Information Delivery Service. You will be responsible for interpreting data, providing recommendations and offering advice to stakeholders around capability and technology in the data science space. Furthermore, critical to this role will be the ability to model results in a business context and provide commercially focused recommendations to support business decisions. Supervising the other data scientists and leading by example will see you further develop plans for the data scientists within the company.

Key Responsibilities:
Significantly contribute to the development and implementation of the Data Science Roadmap
Recommend, participate and lead in product/service development projects that benefit the analytic and machine learning technologies of the business
Develop models, specifications and procedures for analytics/data usage in line with the company Motivate and mentor the data scientists within your team to consistently deliver on timelines
Ensure that project requirements are understood in terms of usefulness, quality and deadlines set
Key Requirements:
Minimum 3-5 years experience in a Data Science role
Advanced working knowledge of analytical programming: SQL, SAS, R or Python with the ability to articulate and demonstrate good coding practices.
Knowledge of/ability to produce code so analytical/machine learning models can easily be rerun with little or no manual intervention when required.
Strong analytical skills and the ability to interpret complex data
Experience in developing class-leading algorithms to drive commercial outcomes.
Strong ability to communicate with all levels of the business
Proven commercial experience in machine learning modelling and statistical analysis, with experience manipulating big data in complex systems.
Ability to perform under pressure in a high stress environment
Robert Walters endeavours to review all applications in a maximum of five working days. If you have not received correspondence in this timeframe please do not hesitate to contact Lucy Graham on 09 374 7336.

A great opportunity for a senior data scientist to take the next step in their career and develop the in house data science capability."
109,Software Engineer,Salt Recruitment,"Auckland City, Auckland","What is PredictHQ?
PredictHQ is a demand intelligence platform powering companies such as Uber, Booking.com, Accenture, Amadeus and many more to instantly unlock profitability hiding in plain sight.
We are solving a major blind spot in demand forecasting: the impact of real-world events. This is our expertise - building systems that find, verify and enrich intelligence on the millions of significant events that impact demand, so companies can act before it's too late. Our core product is an API of verified and ranked event data to provide machine-readable intelligence for better pricing, demand and planning decisions.
We originally targeted the $2.3 trillion travel and transportation industry, but are already signing up customers from a far wider range of industries.
Launched in 2016, PredictHQ is growing rapidly and backed by Lightspeed Venture Partners and Aspect Ventures. PredictHQ’s team is now more than 60 people across San Francisco, USA, and Auckland, New Zealand.
Our team combines the best of the American ambition and drive with New Zealand’s empathy and community spirit. We have high standards and huge plans.
Requirements
We’re looking for a passionate, self motivated, keen and committed Software Engineer to join our New Zealand based Development team. If you:
Are excited about developing an innovative and world leading product
Want to be part of a creative, enthusiastic and supportive team
Have a desire to work in a fast moving startup that spans the world
Are self motivated and have a willingness to learn
Then we want to talk to you.
Our people come first and enabling and supporting them to do their best work is a company priority. Our PredictHQ values are at the heart of our business and mean we are not only creating a world-first product but also a culture that is inclusive and unique.
As a Software Engineer at PredictHQ you will:
Be comfortable working in an agile environment
Write reusable, testable, and efficient code for our APIs and other backend systems
Collaborate with our talented engineers, data scientists and product managers to solve particular problems
Must-haves:
Strong coding, testing and debugging skills
Experience with Python
Understanding or familiarity with functional programming
At least 2yrs experience in a Software Development, Automation or Devops role.
Nice-to-haves:
An interest in, and understanding of the “Reactive Manifesto”
Experience or familiarity with message-based microservices
Experience or familiarity with Docker, Kubernetes, Elasticsearch or Kafka
Data and data quality is of the utmost importance to us, so you should have an excellent attention to detail. You may not have experience with all of the technologies mentioned above, but as long as you have a passion for learning, then our dev team will help and support you.
Benefits
Competitive Salary
Health Insurance
Paid Birthday Leave
Healthy snacks
Fancy Coffee Machine
Social Fridays
Work environment centred on collaboration, agility and fun
Monthly Events (after all, we can’t be the Event Experts if we don’t have a few of our own!)


We are a proud immigration accredited employer which enables us to recruit top talent from New Zealand and anywhere around the world.
Our Values"
110,Big Data Consultant,Datacom,"Auckland City, Auckland","This role offers a great development opportunity for a data Engineer experienced in Big Data and Cloud Technologies. This is a client facing role within a leading consultancy. They are currently working on several machine learning and AI focused projects that you would be involved in. You will be building new data lakes and assisting with high level analytics
This role is based in Central Auckland
In order to be considered for the position you will have:
– Strong experience with SQL
Experience building data lakes and using tools such as Hadoop
– Strong communication skills, particularly when producing and presenting insights to a variety of stakeholders
– Experience in a customer focused role
– Knowledge of Data Warehousing
– Hands on experience organising and analysing data as a key function of your role
– The ability to manage large volumes of data and work on multiple complex projects
Roles like this don’t come around often, if this sounds like a match for you click apply or email eshanks@welovesalt.com
Salt is acting as an Employment Agency in relation to this vacancy.
Job Information
Job Reference: JO-1905-149430
Salary:
Salary per: annum
Job Duration:
Job Start Date:
Job Industries: Technology
Job Locations: Auckland
Job Types: Permanent"
111,Data Engineer,Absolute IT Recruitment Specialists,"Auckland City, Auckland","Our purpose
Here at Datacom we connect people and technology in order to solve challenges, create opportunities and discover new possibilities for the communities we live in.
Our team
The Data and Analytics team are a progressive group of diverse and creative individuals with a deep love for all things data related. They build platforms and solutions that are leading edge and at the forefront of the technology curve. A close knit and fun team embedded within our rapidly growing Professional Services division, and part of the wider Datacom ecosystem.
The Nitty Gritty
We have over 6,200 people across our global offices, and generate an annual revenue of over $1.2 billion, this makes us one of Australasia’s largest professional IT services companies. We have extensive expertise in operating data centres, providing IT services, software engineering and application management, as well as payroll and customer service design and operations. With this comes a long list of significant clients. Datacom is committed to hiring, developing and promoting the best talent from a diverse range of backgrounds. We are local at heart, yet world-class in capability.

About the Role
We’re looking for a Data Engineer to join our growing analytics team and work on a broad range of customer projects with one common denominator – data. You’ll be working closely with our software developers, data scientists, DW engineers and data storytellers and will be responsible for creating and maintaining data architectures that enables data driven insights and innovation for our customers. In short, you’ll be building modern data platforms and get to work with cutting edge data technologies in an Agile and fast paced environment.
What you’ll do
Design data platforms, distributed systems, data lakes & data stores
Creating software solutions for data ingest & integration
Developing and operationalising reliable data pipelines & ETL patterns
Building analytics tools to provide actionable insights and solve business problems
Infrastructure development
Wrangling and integrating data from multiple sources
Identifying ways to improve data reliability, efficiency and quality
Strong programming skills, especially Python, Java, Scala, C++, C# etc
Cloud platforms such as Azure, AWS & GCP
Relational database management systems such as SQL Server, Redshift etc
Distributed processing technologies such as Apache Spark
Working knowledge of message queuing, stream processing, and highly scalable data stores.
Degree in Computer Science, Data Science, Statistics or related field
Experience developing and deploying data pipelines into live environments
A passion for lean, clean and maintainable code
Strong analytic skills related to working with datasets, both structured and unstructured
Curious and enthusiastic mindset
The desire to grow and to share insights with others
Machine Learning frameworks and theory
Analytic platforms & tools such as Databricks, Alteryx, SAS, KNIME or Datarobot
Data vault / Kimball modelling methodology
DevOps / DataOps"
112,"Senior Microsoft BI Consultant - NZ$150,000",Pavecraft Company (2015) Limited,"Auckland City, Auckland","Data Engineering, Artificial Intelligence, Machine Learning, Azure Cloud Solutions
Diversity - Post-Sales liaisons with customer / Data Consulting
Provide high level strategy and data engineering.
An extremely sociable and professional team - highly respected in the market

We are urgently seeking a Senior BI Consultant who can provide a multiple skillset to include high level Data Engineering, Consulting and Post-Sales support to the customers.
The role is also diverse as not only are we seeking a solid Data Engineer type but equally an individual who is well versed in Azure Cloud Solutions, Artificial Intelligence and Machine Learning.

This is your opportunity to join our client and act as a major point of contact between the organisation and its many customers within the Business Intelligence & Data domain while working closely with both the key clients and internal Business Directorship team.


This is very much the key role to our client and will be the major focus by them to quickly move your career to a Principal Consultant.




The essential skill base that we see includes:
BI Consulting - a minimum of 10yrs Data Engineering using the MS BI Stack.
Business Intelligence / Data Warehousing - 10yrs as a very minimum commercial experience. Expertise must include providing end to end solutions to 'end client'.
Artificial Intelligence & Machine Leaning - we essentially require existing experience in ML using tools such as Python, Julia or 'R Programming'. Equally existing AI capability using at least one recognised AI or Data Science tool.
Azure Cloud Services - Azure Data Factory / Azure Data Lake
Environment - existing experience of working within a Consulting capacity where you have been very much client focussed and thus providing a technical and business solution (via pre-sales) aligned to the employers needs. This could include Business Intelligence Reporting, Data Integration or Analytics
Visa - please see below (this is a must)



What is in it for you?
A base salary of $150,000 + Benefits
An immediate opportunity to grow within a BI practice.

Please do not hesitate to forward your details via this website - we really are keen to commence the interview procedure immediately.

We expect applicants will already hold one of the following -
- New Zealand - Work Visa
OR
- Australian Residency or Citizenship

For further information, please call Arzel Ramos or Carl Robinson at absoluteIT on 09 302 7024, or apply directly right now by clicking below.

NOTE for Overseas Enquiries and Non NZ Residents: Whereas we welcome international enquiries, only applicants that are legally entitled to work in New Zealand and can make themselves available for interviews in New Zealand will be considered for advertised positions. Others may not necessarily be responded to."
113,Experienced Site Labourers,KCS Recruitment,"Silverdale, Auckland","We are looking for general labourers for Commercial and Domestic Paving, Concrete, Hard Landscaping or Siteworks Projects.Whilst experience in Groundwork, Concrete & Paving are an advantage, in-housetraining and the possibility of advancement within the company existsfor the right person.We are offering you huge potential to grow within the company with assistance in groundworks, kerbing, drainlaying, building retaining walls, setting out levels, paving, compacting bases, mixing bases, cutting or laying pavers.Assisting with boxing, formwork and strength reinforcing for concrete preparation.Learning new equipment associated with hard landscaping and site works under supervision. Applicants should: Have at least 2 - 3 years experience on construction sites, concrete, paving or site works is preferred but not essential.Be reliable and diligent.Have a full NZ driving license and get to site if required.Be able to pass a drug test.Have good communication and team working skills.Be health and safety conscious and qualify for a site safe passport.Demonstrate quality workmanship and be willing to learn.Be physically fit, motivated and willing to work outside regardless of weather conditions.Having your class 2 license or Machine Operator experience is an added advantage but not essential. Pay rate negotiable based on experience, skills and qualifications. On top of your wage you will get holiday, sick pay, PPE gear, in house training, and access to operate company vehicles and machines, depending on experience.

So don’t wait to take advantage of this opportunity, click on the apply button and send us your CV today. Applicants for this position should have NZ residency or a valid NZ work visa"
114,"FABRICATORS REQUIRED for EAST TAMAKI, AUCKLAND",Thermo Fisher - APAC,"East Tamaki, 2013","!!! FABRICATORS WANTED NOW !!!
This is a junior entry level position with full mentoring as you progressFull training and orientation will be provided for the chosen candidatesWe are looking for young up and coming Fabricators who are keen to learn and can be trained.Full NZQA professional tickets will obtained as you progressYOU must be good at learning (not technical), good at numbers, able to read drawing, physically fit and excellent attention to detailYou must also have a full Class 1 drivers license
Working days and timings are Monday to Friday from 8:00am to 4:00pmThe starting rate is $20/hour and will be reviewed with performance and timeThis is a Temp to Permanent role in East Tamaki Understand and follow blueperint plans and drawingsUnderstand and follow assembly instructionsVerify dimensions and product specifications.Ensure that quality control standards are met.Safely operate factory and site based machinery, plant and tools and equipment (power drills, chisels, cutting saws etc)Set and check machines and tools according to jobsAdhere to health and safety requirementsPass pre-employment drug test and vetting checksSend your CVs to eseta@kiwicontract.co.nz For more clarification call Eseta 02111 40473"
115,Maintenance Engineer,Greenlight Recruitment,"Auckland City, 1010","About New Zealand
Over 350 employees bring a wide variety of skills and expertise to deliver world-class science products and solutions. Our manufacturing and distribution sites in Auckland and Christchurch (and satellite sites scattered across the country) cover a vast product portfolio, including lab equipment and chemicals, life sciences, diagnostics, microbiology and analytical instruments. We deliver science solutions to a wide range of key markets such as academia and research; diagnostics and healthcare; environmental; food, dairy and beverage; industrial process; life sciences; pharmaceutical and biopharmaceutical.

How will you make an impact?
From the ownership for maintenance activities both planned and unplanned, utilizing operational excellence and continuous improvement tools to improve equipment reliability and enable maximum utilization to ensure delivery to customers.

What will you do?
This is a hands on role involving daily attendance to shop floor repairs and maintenance.
Organize and implement preventative maintenance plans, coordinate workload of required tasks and maintain records to ensure maintenance is completed according to plan.
Complete planned and unplanned maintenance activities
Communicate openly with departments on all maintenance issues keeping departments aware of plant and equipment condition and availability.
Liaise with maintenance contractors when required and ensure work carried out by contractors is completed safely and efficiently and in accordance with regulatory requirements.
Actively participate in EHS system by adhering to policies and procedures and reporting hazards to ensure a safe and healthy workplace environment.
Lead by example. Set and expect high standards of performance and behaviour in line with the company’s 4I values.
Apply Practical Process Improvement (PPI) tools and techniques to achieve continuous improvement & contribute to company PPI initiatives.
Review, edit and create maintenance documentation including standard operating procedures (SOP’s).
How will you get here?
Education
Qualified mechanical or electrical engineer with minimum 10 years experience in plastics industry or related manufacturing environment.
Experience
Electrical/mechanical/hydraulic experience in fault finding and manufacturing plant and equipment.
Repair of injection molding machines desirable.
Knowledge, Skills, Abilities
Proficient in Microsoft applications including Microsoft office.
Knowledge of PLC systems.
Organizational skills with an ability to prioritize, manage time effectively and meet agreed deadlines.
Effective interpersonal, communication and listening skills.
Ability to work within a dynamic, fast pace environment.
Proven skills in developing and motivating others.
Strong problem solving skills.
Customer focused.
The ability to create and foster meaningful and beneficial relationships with colleagues and suppliers.
What will put you ahead of the competition?
Proven results in plant maintenance role.
Strong track record in Health and Safety.
Experience in driving continuous improvement.
What’s in it for you?
Work in a collegial, customer focused and motivated team.
Work within a strong culture of process improvement and lots of great tools.
Embedded quality system.
Ongoing learning and development opportunities on the job and through our own on-line Thermo Fisher University."
116,Storesperson Assistant,Greenlight Recruitment,"Christchurch City, Canterbury","ABOUT THE COMPANY As the leading supplier of industrial and safety products and services in Australia, New Zealand and Indonesia, it is important that they employ the most talented people to support their operations. ABOUT THE ROLE Your role will be working closely with your team and manager to ensure orders are ready for dispatch. This involves checking and picking orders, using a wave machine when needing to get something from the higher shelves (training given), stock taking and learning the various 3000+ products they store. FOR YOUTemp to Perm OpportunityImmediate start for the right personGreat Career OpportunitiesPositive, happy team environment Weekends off Full training given LOOKING FORGood accuracy and numeracy skills Good written and verbal communication skillsOSH certificate – advantage not mandatoryPass a pre-employment drug testReliable transportSOUND LIKE YOU?Apply via the link to Louise KaratauaNOT QUITE YOU?

Always wondered why you hear about your dream job after its gone? Over 50% of our freight & logistics roles are filled without being advertised - if you're in the industry make sure you're registered with us so you don't miss out on these opportunities."
117,Storesperson/Warehouse Assistant,Thermo Fisher - APAC,"Christchurch City, Canterbury","ABOUT THE COMPANY As the leading supplier of industrial and safety products and services in Australia, New Zealand and Indonesia, it is important that they employ the most talented people to support their operations. ABOUT THE ROLE Your role will be working closely with your team and manager to ensure orders are ready for dispatch. This involves checking and picking orders, using a wave machine when needing to get something from the higher shelves (training given), stock taking and learning the various 3000+ products they store. FOR YOUTemp to Perm OpportunityImmediate start for the right personGreat Career OpportunitiesPositive, happy team environment Weekends off Full training given LOOKING FORGood accuracy and numeracy skills Good written and verbal communication skillsOSH certificate – advantage not mandatoryPass a pre-employment drug testReliable transportSOUND LIKE YOU?Apply via the link to Louise KaratauaNOT QUITE YOU?

Always wondered why you hear about your dream job after its gone? Over 50% of our freight & logistics roles are filled without being advertised - if you're in the industry make sure you're registered with us so you don't miss out on these opportunities."
118,Maintenance Engineer,Greenlight Recruitment,"Auckland City, 1010","About New Zealand
Over 350 employees bring a wide variety of skills and expertise to deliver world-class science products and solutions. Our manufacturing and distribution sites in Auckland and Christchurch (and satellite sites scattered across the country) cover a vast product portfolio, including lab equipment and chemicals, life sciences, diagnostics, microbiology and analytical instruments. We deliver science solutions to a wide range of key markets such as academia and research; diagnostics and healthcare; environmental; food, dairy and beverage; industrial process; life sciences; pharmaceutical and biopharmaceutical.

How will you make an impact?
From the ownership for maintenance activities both planned and unplanned, utilizing operational excellence and continuous improvement tools to improve equipment reliability and enable maximum utilization to ensure delivery to customers.

What will you do?
This is a hands on role involving daily attendance to shop floor repairs and maintenance.
Organize and implement preventative maintenance plans, coordinate workload of required tasks and maintain records to ensure maintenance is completed according to plan.
Complete planned and unplanned maintenance activities
Communicate openly with departments on all maintenance issues keeping departments aware of plant and equipment condition and availability.
Liaise with maintenance contractors when required and ensure work carried out by contractors is completed safely and efficiently and in accordance with regulatory requirements.
Actively participate in EHS system by adhering to policies and procedures and reporting hazards to ensure a safe and healthy workplace environment.
Lead by example. Set and expect high standards of performance and behaviour in line with the company’s 4I values.
Apply Practical Process Improvement (PPI) tools and techniques to achieve continuous improvement & contribute to company PPI initiatives.
Review, edit and create maintenance documentation including standard operating procedures (SOP’s).
How will you get here?
Education
Qualified mechanical or electrical engineer with minimum 10 years experience in plastics industry or related manufacturing environment.
Experience
Electrical/mechanical/hydraulic experience in fault finding and manufacturing plant and equipment.
Repair of injection molding machines desirable.
Knowledge, Skills, Abilities
Proficient in Microsoft applications including Microsoft office.
Knowledge of PLC systems.
Organizational skills with an ability to prioritize, manage time effectively and meet agreed deadlines.
Effective interpersonal, communication and listening skills.
Ability to work within a dynamic, fast pace environment.
Proven skills in developing and motivating others.
Strong problem solving skills.
Customer focused.
The ability to create and foster meaningful and beneficial relationships with colleagues and suppliers.
What will put you ahead of the competition?
Proven results in plant maintenance role.
Strong track record in Health and Safety.
Experience in driving continuous improvement.
What’s in it for you?
Work in a collegial, customer focused and motivated team.
Work within a strong culture of process improvement and lots of great tools.
Embedded quality system.
Ongoing learning and development opportunities on the job and through our own on-line Thermo Fisher University."
119,Storesperson Assistant,Greenlight Recruitment,"Christchurch City, Canterbury","ABOUT THE COMPANY As the leading supplier of industrial and safety products and services in Australia, New Zealand and Indonesia, it is important that they employ the most talented people to support their operations. ABOUT THE ROLE Your role will be working closely with your team and manager to ensure orders are ready for dispatch. This involves checking and picking orders, using a wave machine when needing to get something from the higher shelves (training given), stock taking and learning the various 3000+ products they store. FOR YOUTemp to Perm OpportunityImmediate start for the right personGreat Career OpportunitiesPositive, happy team environment Weekends off Full training given LOOKING FORGood accuracy and numeracy skills Good written and verbal communication skillsOSH certificate – advantage not mandatoryPass a pre-employment drug testReliable transportSOUND LIKE YOU?Apply via the link to Louise KaratauaNOT QUITE YOU?

Always wondered why you hear about your dream job after its gone? Over 50% of our freight & logistics roles are filled without being advertised - if you're in the industry make sure you're registered with us so you don't miss out on these opportunities."
120,Storesperson/Warehouse Assistant,KCS Recruitment,"Christchurch City, Canterbury","ABOUT THE COMPANY As the leading supplier of industrial and safety products and services in Australia, New Zealand and Indonesia, it is important that they employ the most talented people to support their operations. ABOUT THE ROLE Your role will be working closely with your team and manager to ensure orders are ready for dispatch. This involves checking and picking orders, using a wave machine when needing to get something from the higher shelves (training given), stock taking and learning the various 3000+ products they store. FOR YOUTemp to Perm OpportunityImmediate start for the right personGreat Career OpportunitiesPositive, happy team environment Weekends off Full training given LOOKING FORGood accuracy and numeracy skills Good written and verbal communication skillsOSH certificate – advantage not mandatoryPass a pre-employment drug testReliable transportSOUND LIKE YOU?Apply via the link to Louise KaratauaNOT QUITE YOU?

Always wondered why you hear about your dream job after its gone? Over 50% of our freight & logistics roles are filled without being advertised - if you're in the industry make sure you're registered with us so you don't miss out on these opportunities."
121,"FABRICATORS REQUIRED for EAST TAMAKI, AUCKLAND",Bridgestone NZ Ltd,"East Tamaki, 2013","!!! FABRICATORS WANTED NOW !!!
This is a junior entry level position with full mentoring as you progressFull training and orientation will be provided for the chosen candidatesWe are looking for young up and coming Fabricators who are keen to learn and can be trained.Full NZQA professional tickets will obtained as you progressYOU must be good at learning (not technical), good at numbers, able to read drawing, physically fit and excellent attention to detailYou must also have a full Class 1 drivers license
Working days and timings are Monday to Friday from 8:00am to 4:00pmThe starting rate is $20/hour and will be reviewed with performance and timeThis is a Temp to Permanent role in East Tamaki Understand and follow blueperint plans and drawingsUnderstand and follow assembly instructionsVerify dimensions and product specifications.Ensure that quality control standards are met.Safely operate factory and site based machinery, plant and tools and equipment (power drills, chisels, cutting saws etc)Set and check machines and tools according to jobsAdhere to health and safety requirementsPass pre-employment drug test and vetting checksSend your CVs to eseta@kiwicontract.co.nz For more clarification call Eseta 02111 40473"
122,Mobile Truck Wheel Alignment Technician,Salt Recruitment,"Auckland City, Auckland","Here is what you will be doing:
Perform wheel alignments on vehicles utilizing the wheel alignment computer for accurate assessment and adjustment to correct vehicle road handling performance.

Check, adjust, balance and align steering and suspension on passenger vehicles for optimum road handling.

Advise customers on different types of products and tyres, recommending suitable vehicle tyres and advising on tyre costs and technical aspects of tyre performance.

Test-drive customer vehicles to diagnose problems and ensure servicing provided has corrected the problem.

Perform any general maintenance of machinery such as the calibrating wheel alignment machine and balance machine, and fixing minor faults in balancer or repairing threaded wheel nuts.

Customer Service & Administration

Attend to any customer and telephone enquiries providing any advice and technical information to enhance product performance with a strong customer service approach.

Promote sales of Bridgestone New Zealand Ltd products and services to all customers and contribute to building excellent customer relationships.

Ensure job cards are completed accurately and fully with all relevant customer work and/or any sales servicing provided.

Assist in the completion of all paperwork and computerised invoicing in a timely and accurate fashion.

Ensure personal presentation and grooming are maintained to a high standard in accordance with the Bridgestone New Zealand Ltd retail standards as set by the Company from time to time.

Health & Safety

Participate in regular Health & Safety meeting

Lead hazard identification

Use protective safety equipment provided when operating machinery and manual working tools ensuring safe working practices for yourself

Understand and familiarise yourself with company Occupational Health & Safety Manuals in order to recognize what hazards are applicable to your role and working area.

Inform immediate manager of any workplace potential hazards and any machinery or tools requiring servicing or repair.

Exercise continuous workplace safety awareness and your obligations to work in a safe manner by learning to identify, isolate and minimize potential workplace hazards that may cause injury either to yourself, your workmates or to any customers.

Use down time to attend to hazard identification and awareness of already identified hazards, Company vehicle inspections and complete any outstanding training modules"
123,Senior Data Scientist,Sunstone Talent,"Auckland City, Auckland","Senior Data Scientist needed for a newly created Data team. This role focuses on helping a leading Kiwi brand through the next stage of their business. It is particularly focused on analysing market data and using this to improve customer journeys and shape new business offerings. You will be looking at predictive analytics and given free reign to collect data a wide range of sources and put together valuable customer insights.
This role is based in Central Auckland.
In order to be considered for the position you will have:
– Strong experience within data science.
– Strong communication skills, particularly when producing and presenting insights to a variety of stakeholders
– Experience in a customer focused role, looking at market or commercial data
– Experience with Cloud Technologies (ideally Google Cloud)
– Hands on experience organising and analysing data as a key function of your role
– Experience with R and Python, Java or Spark would be an advantage
Knowledge of machine learning would be a perfect
An hourly rate contractor would also be considered for this role
This is a rare opportunity to work for a leading Kiwi brand, if this sounds like a match for you click apply or email eshanks@welovesalt.com
Salt is acting as an Employment Agency in relation to this vacancy.
Job Information
Job Reference: JO-1905-148838
Salary:
Salary per: annum
Job Duration:
Job Start Date: 1/07/2019
Job Industries: Technology
Job Locations: Auckland
Job Types: Permanent"
124,Intermediate C#.Net Developer (Cricket),Theta,"Christchurch, Canterbury","Our client is looking for a solid Intermediate C#.Net developer to work on building new features & functionality for a cricket scoring & analysis platform for the global market.

Love Cricket?

What you’ll bring:

***BSc or BEng Degree or similar
***4-7 years of C#.Net/ASP.Net/SQL experience
***Experience with WPF
***Accustomed to working on desktop development / TDD / Unit tests within CI
***Enjoy working in an agile / scrum team developing software products
***Interest in using Machine Learning to create a range of Predictive Data Analytics features

What you’ll get:

***Work on an Interesting software product - scoring & analysis platform
***Bring fresh ideas to build new features
***Be part of a new growing company focused on a love for the game of Cricket
***Established product with start-up vibe / Modern offices / Team environment

Come get in the mix contact Paul

Please send your CV with a short note to paul@sunstonetalent.com
Return to top IT Job List"
125,PowerBuilder Developer,Theta,"Auckland City, Auckland","Founded in 1995, Theta is a NZ-owned IT consultancy with offices in Auckland, Wellington, Tauranga and Christchurch. Our team of more than 200 experienced professionals help organisations in New Zealand and around the world to transform their businesses with technology.
Our success comes down to the talented people who work here. We are committed to staying at the leading edge of technology and draw on all our skills and experience to deliver excellence for our customers. Due to continuing customer requirements, we are urgently seeking a PowerBuilder Developer to join our team.

You will also have proven commercial experience with:
PowerBuilder 12
NET/C# experience, especially with WinForms, is a big plus
Some PL/SQL development a nice to have
Insurance industry experience a bonus!
Excellent communication skills (verbal and written) are essential as this will be a highly customer facing position.
Perm or contract. A contract would be for approximately 1 year.
About Us
We thrive on delivering excellence within a collaborative environment, where working hard and playing hard go hand-in-hand. Our exceptional people use cutting edge technology and innovation to achieve smarter solutions, together. With offices in Auckland, Tauranga, Wellington and Christchurch, we're making our mark across the length and breadth of New Zealand where the opportunities within Theta are endless!

Culture and Benefits
Theta offers a family friendly work environment with flexible work hours where practical; especially relevant for caregivers.
We embrace gender equality and are committed to providing a supportive, diverse and inclusive work environment throughout our workplace.
Theta is committed to giving back to the community and are avid supporters of Cure Kids. We compete in various adventure races and do many other things to raise money for Cure Kids. And we make time for the fun things in life!
We currently provide the following benefits to ensure your professional development and personal wellbeing:
Professional growth and learning opportunities
A competitive salary (commensurate with experience) plus KiwiSaver
Fully subsidised medical insurance for employees
Heavily discounted medical insurance for immediate family of employees
Internal Referral Incentive
Staff Assistance Programme
Annual Flu injections
Sick leave from your first day on board
Remote working options where practical and mutually agreed
Daily fresh fruit basket, coffee machine, wide selection of teas and biscuits in all of our offices.
We are also an accredited employer with NZIS and have welcomed people from close to 40 different nations."
126,Relationship Manager,Theta,"Auckland City, Auckland","Theta is a fast growing, successful New Zealand owned IT Consulting company with offices in Auckland, Wellington, Christchurch and Tauranga with over 300 staff hailing from 40 different nations. We have a large and varied customer base that recognises our ability to deliver high quality services to transform their businesses by using the latest best-of-breed technologies.
We are seeking a proactive, dynamic and highly customer focussed Relationship Manager to join our team of specialists in Auckland and to sell our comprehensive range of consulting services, including those based on the Microsoft stack. You will step into an established, solid customer base and have the responsibility for growing several significant accounts in the Auckland Region. Having a good knowledge in Business Intelligence, Analytics and Data Warehousing will be of benefit. You will be supported by our extensive group of technical experts, all of whom have in-depth knowledge of our products. Your role will be to orchestrate getting the right people in front of our customers at the right time so they can utilise the right technologies to gain business advantage.
You are passionate about providing excellence in service, possess an inquisitive mind, ask the right questions and have the right product knowledge. These attributes will enable you to fully understand your customer’s requirements, resulting in the successful delivery of sound solutions. By strengthening these relationships, you will broaden the breadth of services delivered to these customers thereby increasing overall revenue. You have an ear to the ground in your industry, have a wide local network enabling you to develop additional business from qualified leads resulting in a successful and profitable conclusion.

To be considered for this exciting position, you’ll:
Have a solid understanding and knowledge of Business Intelligence, Analytics and Data Warehousing with the ability to provide sound business solutions
Relationship driven, professional and with the passion to deliver on expectations
Experience managing and growing accounts, networks and relationships and closing new business opportunities
Well-connected across the Auckland region with personal networks within the business community
Impeccable presentation and communication skills (oral and written)
Culture and Benefits
Theta offers a family friendly work environment with flexible work hours where practical; especially relevant for caregivers.
We embrace gender equality and are committed to providing a supportive, diverse and inclusive work environment throughout our workplace.
Theta is committed to giving back to the community and are avid supporters of Cure Kids. We compete in various adventure races and do many other things to raise money for Cure Kids. And we make time for the fun things in life!
We currently provide the following benefits to ensure your professional development and personal wellbeing:
Professional growth and learning opportunities
A competitive OTE (commensurate with experience), mobile phone allowance and KiwiSaver
Fully subsidised medical insurance for employees
Heavily discounted medical insurance for immediate family of employees
Internal Referral Incentive
Staff Assistance Programme
Annual Flu injections
Sick leave from your first day on board
Remote working options where practical and mutually agreed
Daily fresh fruit basket, coffee machine, wide selection of teas and biscuits in all of our offices.
Don't miss this opportunity to work with a team of people who are at the top of their game and delivering innovative solutions to business problems."
